Date,Open,High,Low,Close,Volume
2018-01-29 08:00:00+00:00,11624.430319422228,11748.492329780209,11531.312906879288,11612.079963808636,4531340113.517825
2018-01-29 12:00:00+00:00,11586.09996505243,11646.669739824516,11524.677547942796,11588.379734452648,5632798728.062152
2018-01-29 16:00:00+00:00,11576.83926050306,11672.63166367191,11492.953997811335,11609.646554406308,4225546448.6880827
2018-01-29 20:00:00+00:00,11598.411477063675,11709.610693509923,11550.216740710084,11600.042396315415,6355090483.388709
2018-01-30 00:00:00+00:00,11623.572777045923,11705.613982162724,11526.627162163031,11590.509577846236,5871365015.242278
2018-01-30 04:00:00+00:00,11608.768946545904,11706.057490309957,11502.323879805566,11560.975567102669,5024062677.404953
2018-01-30 08:00:00+00:00,11548.017707755163,11648.072162021374,11469.096334793838,11547.574092500645,6190128580.162799
2018-01-30 12:00:00+00:00,11522.20532211447,11642.3530668132,11461.359232910938,11537.166939449462,6689225213.538618
2018-01-30 16:00:00+00:00,11523.213459253378,11654.26557375776,11370.39161885573,11543.319027232585,7322699016.306472
2018-01-30 20:00:00+00:00,11544.878044096587,11631.41794813782,11501.93361261698,11534.186272700284,4854875710.560312
2018-01-31 00:00:00+00:00,11526.56653990838,11645.745886481322,11385.210888183135,11499.729997190065,5324963710.680625
2018-01-31 04:00:00+00:00,11485.869900900763,11614.144234455764,11383.252160667222,11497.568950589442,4307241505.19447
2018-01-31 08:00:00+00:00,11496.86102958014,11573.022539991956,11414.721885633817,11462.48033949445,4003313158.8868837
2018-01-31 12:00:00+00:00,11468.602925652123,11495.975690566496,11392.974474954332,11458.820200960912,6305459358.1795025
2018-01-31 16:00:00+00:00,11463.350057065933,11570.191501965515,11375.326001448848,11505.535482571764,7316967907.727184
2018-01-31 20:00:00+00:00,11470.004944025262,11587.913971450856,11371.560972715724,11445.891852961526,4722114843.087836
2018-02-01 00:00:00+00:00,11451.166676426818,11565.348638933214,11344.121390948449,11428.223622752235,6494669297.469745
2018-02-01 04:00:00+00:00,11424.858510192453,11450.778279862092,11307.560449916686,11361.698656444492,6977032467.297431
2018-02-01 08:00:00+00:00,11332.685746118152,11436.464365448464,11260.384666953158,11379.989520622012,6714463573.196331
2018-02-01 12:00:00+00:00,11368.634493655614,11451.1859609212,11308.850621005558,11380.781209455225,6380923646.821908
2018-02-01 16:00:00+00:00,11390.573983499651,11473.139235465866,11302.288873807944,11402.153457245731,4712024609.628875
2018-02-01 20:00:00+00:00,11403.0296104084,11483.345017861648,11306.098048412005,11426.354250353696,6561592381.375965
2018-02-02 00:00:00+00:00,11423.60472221193,11562.51982736534,11387.91247644073,11438.699440061557,6276048432.324513
2018-02-02 04:00:00+00:00,11467.758960514131,11564.215189012411,11397.33987850752,11441.412936996208,8084700561.736519
2018-02-02 08:00:00+00:00,11422.917543081734,11480.698600053873,11315.875144145077,11427.946413160367,6588894324.984377
2018-02-02 12:00:00+00:00,11451.322565918384,11535.777723209068,11280.584825456464,11418.784926501876,6054881837.101126
2018-02-02 16:00:00+00:00,11433.013273637102,11495.534395186674,11385.76196830907,11452.9752955245,4942098138.855084
2018-02-02 20:00:00+00:00,11456.974520485015,11538.273059914878,11341.495965462704,11431.06731434083,4878837275.69012
2018-02-03 00:00:00+00:00,11446.003397656312,11531.496337423572,11326.795661991951,11410.160148430106,7947353700.217276
2018-02-03 04:00:00+00:00,11435.404478376871,11461.580019944136,11253.977571434118,11412.863049656937,4736501428.42534
2018-02-03 08:00:00+00:00,11422.867711942836,11501.261245967877,11314.55028541476,11406.708891441636,6120211309.627092
2018-02-03 12:00:00+00:00,11409.013376444873,11488.687119530185,11312.044617290743,11386.718058029428,3052372404.812321
2018-02-03 16:00:00+00:00,11377.275519217515,11473.462416930415,11201.15362903747,11376.09400416145,4269159557.5862064
2018-02-03 20:00:00+00:00,11396.401567204428,11466.287659601505,11269.83692959436,11384.431908249428,8123064856.001511
2018-02-04 00:00:00+00:00,11371.46372270267,11482.1359876013,11298.843252851024,11408.212657145084,4191171339.9492846
2018-02-04 04:00:00+00:00,11385.04778363049,11471.555015739388,11272.632165326188,11439.300505675705,5934550703.367884
2018-02-04 08:00:00+00:00,11397.228021834331,11590.957183195953,11329.363931663183,11461.020529681946,4546510355.053211
2018-02-04 12:00:00+00:00,11441.978997114238,11494.284957423908,11345.919708583102,11412.449169606389,6207722208.821074
2018-02-04 16:00:00+00:00,11398.849507662286,11464.126020522242,11329.070980128345,11383.285782873596,2765206994.543691
2018-02-04 20:00:00+00:00,11406.444830527696,11526.85808808179,11277.469515133907,11394.571511955874,8540522248.929777
2018-02-05 00:00:00+00:00,11390.62269813768,11516.584511692212,11296.425370606445,11386.118745605922,5251211298.489353
2018-02-05 04:00:00+00:00,11394.553923561896,11525.921389480342,11271.76191553154,11425.086450055658,4779582015.981196
2018-02-05 08:00:00+00:00,11423.452078738736,11533.71547782157,11327.57887191194,11385.603559982395,7671775933.909084
2018-02-05 12:00:00+00:00,11375.950021910165,11468.92950335369,11301.089045229532,11397.890715753245,4244192245.8753014
2018-02-05 16:00:00+00:00,11394.997040165325,11553.597849097448,11288.50381628294,11387.025918030113,4001318219.158796
2018-02-05 20:00:00+00:00,11393.358750910878,11465.45185918335,11275.929111170832,11409.03235057498,4745271106.081173
2018-02-06 00:00:00+00:00,11380.30725528048,11473.35160377903,11297.131757572712,11396.50309899407,3701979515.948335
2018-02-06 04:00:00+00:00,11409.8785757636,11508.266832303174,11266.120203003156,11412.963044409198,6894699496.027254
2018-02-06 08:00:00+00:00,11389.255998391223,11454.25626987509,11260.614024723476,11400.866841571244,4060891425.877762
2018-02-06 12:00:00+00:00,11412.920826818974,11470.499534190549,11360.665649376311,11405.93178706468,5370626252.629388
2018-02-06 16:00:00+00:00,11454.99678040388,11473.733851068891,11399.847158181192,11434.505647884233,6491333762.617026
2018-02-06 20:00:00+00:00,11445.879454247412,11523.306142199162,11358.888602090963,11467.124811006905,7887863454.355793
2018-02-07 00:00:00+00:00,11482.006281559714,11601.764455424598,11432.780939917724,11503.7920346497,7325818855.635536
2018-02-07 04:00:00+00:00,11547.038292729105,11723.861636212025,11506.032994618254,11558.776285990496,6280861951.211369
2018-02-07 08:00:00+00:00,11547.840269192806,11664.040985134869,11472.937778055802,11556.914406764114,11629941565.821611
2018-02-07 12:00:00+00:00,11583.0325628655,11746.263769150217,11470.789191436248,11567.875782746036,3541367447.934213
2018-02-07 16:00:00+00:00,11573.41263660734,11679.456312767928,11473.340175352858,11555.891561417437,5767705550.29659
2018-02-07 20:00:00+00:00,11546.951295866373,11631.36795793409,11528.195478677855,11586.78659308765,4809149208.420475
2018-02-08 00:00:00+00:00,11579.708839382827,11696.496166241028,11471.415159282022,11607.833929301254,4978102713.525069
2018-02-08 04:00:00+00:00,11616.752589319824,11668.501481941385,11518.667270362168,11608.34498767196,3267421579.67673
2018-02-08 08:00:00+00:00,11623.27015859526,11677.182199317183,11531.879555876254,11594.13377422492,6212110221.840363
2018-02-08 12:00:00+00:00,11605.024935395402,11751.206442262854,11523.547767975148,11579.854496943966,5937603825.524207
2018-02-08 16:00:00+00:00,11575.015907227038,11737.566416866071,11482.79419511374,11611.85698380473,3405750295.8416758
2018-02-08 20:00:00+00:00,11610.34626265838,11802.345820303308,11496.369439576538,11551.93391481174,9601877364.917545
2018-02-09 00:00:00+00:00,11528.305422589228,11599.88699534579,11444.793936071812,11535.885121787573,7628032612.242001
2018-02-09 04:00:00+00:00,11498.780213733064,11600.99974124619,11406.14418493431,11531.128491263358,5236012625.979825
2018-02-09 08:00:00+00:00,11547.235187362545,11634.468338729788,11369.410495424476,11502.52130418333,8016086119.777894
2018-02-09 12:00:00+00:00,11498.194972729025,11558.669322378546,11409.877090651453,11499.89900322562,6244160042.725121
2018-02-09 16:00:00+00:00,11470.537658878877,11557.036715598104,11383.55918532296,11510.381461950486,7531296070.2395
2018-02-09 20:00:00+00:00,11482.85613414516,11575.434552226292,11434.656486885688,11528.921388598916,9625932685.846556
2018-02-10 00:00:00+00:00,11558.080697421838,11646.263464851218,11509.215091153326,11561.907854682426,6019556502.205717
2018-02-10 04:00:00+00:00,11568.153303758936,11606.16821004686,11474.63401367248,11589.096064497142,5121272426.545073
2018-02-10 08:00:00+00:00,11558.760392455408,11648.84187462613,11448.702456213936,11553.675866950303,8793020423.197886
2018-02-10 12:00:00+00:00,11550.99494957979,11727.222410100292,11437.66047976384,11516.77646486246,6860961229.481152
